28800.00 1947.60 3246.00
28900.00 1959.60 3266.00
29000.00 1971.60 3286.00
29100.00 1983.60 3306.00
29200.00 1995.60 3326.00
29300.00 2007.60 3346.00
29400.00 2019.60 3366.00
29500.00 2031.60 3386.00
29600.00 2043.60 3406.00
29700.00 2055.60 3426.00
29800.00 2067.60 3446.00
29900.00 2079.60 3466.00
30000.00 2091.60 3486.00
30100.00 2103.60 3506.00
30200.00 2115.60 3526.00
30300.00 2127.60 3546.00
30400.00 2139.60 3566.00
30500.00 2151.60 3586.00
30600.00 2163.60 3606.00
30700.00 2175.60 3626.00
30800.00 2187.60 3646.00
30900.00 2199.60 3666.00
31000.00 2211.60 3686.00
31100.00 2223.60 3706.00
31200.00 2235.60 3726.00
31300.00 2247.60 3746.00
31400.00 2259.60 3766.00
31500.00 2271.60 3786.00
31600.00 2283.60 3806.00
31700.00 2295.60 3826.00
31800.00 2307.60 3846.00
31900.00 2319.60 3866.00
32000.00 2331.60 3886.00
32100.00 2343.60 3906.00
32200.00 2355.60 3926.00
32300.00 2367.60 3946.00
32400.00 2379.60 3966.00
32500.00 2391.60 3986.00
32600.00 2403.60 4006.00
32700.00 2415.60 4026.00
32800.00 2427.60 4046.00
32900.00 2439.60 4066.00
33000.00 2451.60 4086.00
33100.00 2463.60 4106.00
33200.00 2475.60 4126.00
33300.00 2487.60 4146.00
33400.00 2499.60 4166.00
33500.00 2511.60 4186.00
33600.00 2523.60 4206.00
33700.00 2535.60 4226.00
33800.00 2547.60 4246.00
33900.00 2559.60 4266.00
34000.00 2571.60 4286.00
34100.00 2583.60 4306.00
34200.00 2595.60 4326.00
34300.00 2607.60 4346.00
34400.00 2619.60 4366.00
34500.00 2631.60 4386.00
34600.00 2643.60 4406.00
34700.00 2655.60 4426.00
34800.00 2667.60 4446.00
34900.00 2679.60 4466.00
35000.00 2691.60 4486.00
35100.00 2703.60 4506.00
35200.00 2715.60 4526.00
35300.00 2727.60 4546.00
35400.00 2739.60 4566.00
35500.00 2751.60 4586.00
35600.00 2763.60 4606.00
35700.00 2775.60 4626.00
35800.00 2787.60 4646.00
35900.00 2799.60 4666.00
36000.00 2811.60 4686.00
36100.00 2823.60 4706.00
36200.00 2835.60 4726.00
36300.00 2847.60 4746.00
36400.00 2859.60 4766.00
36500.00 2871.60 4786.00
36600.00 2883.60 4806.00
36700.00 2895.60 4826.00
36800.00 2907.60 4846.00
36900.00 2919.60 4866.00
37000.00 2931.60 4886.00
37100.00 2943.60 4906.00
37200.00 2955.60 4926.00
37300.00 2967.60 4946.00
37400.00 2979.60 4966.00
37500.00 2991.60 4986.00
37600.00 3003.60 5006.00
37700.00 3015.60 5026.00
37800.00 3027.60 5046.00
37900.00 3039.60 5066.00
38000.00 3051.60 5086.00
38100.00 3063.60 5106.00
38200.00 3075.60 5126.00
38300.00 3087.60 5146.00
38400.00 3099.60 5166.00
38500.00 3111.60 5186.00
38600.00 3123.60 5206.00
38700.00 3135.60 5226.00
38800.00 3147.60 5246.00
38900.00 3159.60 5266.00
39000.00 3171.60 5286.00
39100.00 3183.60 5306.00
39200.00 3195.60 5326.00
39300.00 3207.60 5346.00
39400.00 3219.60 5366.00
39500.00 3231.60 5386.00
39600.00 3243.60 5406.00
39700.00 3255.60 5426.00
39800.00 3267.60 5446.00
39900.00 3279.60 5466.00
40000.00 3291.60 5486.00
40100.00 3303.60 5506.00
40200.00 3315.60 5526.00
40300.00 3327.60 5546.00
40400.00 3339.60 5566.00
40500.00 3351.60 5586.00
40600.00 3363.60 5606.00
40700.00 3375.60 5626.00
40800.00 3387.60 5646.00
40900.00 3399.60 5666.00
41000.00 3411.60 5686.00
41100.00 3423.60 5706.00
41200.00 3435.60 5726.00
41300.00 3447.60 5746.00
41400.00 3459.60 5766.00
41500.00 3471.60 5786.00
41600.00 3483.60 5806.00
41700.00 3495.60 5826.00
41800.00 3507.60 5846.00
41900.00 3519.60 5866.00
42000.00 3531.60 5886.00
42100.00 3543.60 5906.00
42200.00 3555.60 5926.00
42300.00 3567.60 5946.00
42400.00 3579.60 5966.00
42500.00 3591.60 5986.00
42600.00 3603.60 6006.00
42700.00 3615.60 6026.00
42800.00 3627.60 6046.00
42900.00 3639.60 6066.00
43000.00 3651.60 6086.00
43100.00 3663.60 6106.00
43200.00 3675.60 6126.00
43300.00 3687.60 6146.00
43400.00 3699.60 6166.00
43500.00 3711.60 6186.00
43600.00 3723.60 6206.00
43700.00 3735.60 6226.00
43800.00 3747.60 6246.00
43900.00 3759.60 6266.00
44000.00 3771.60 6286.00
44100.00 3783.60 6306.00
44200.00 3795.60 6326.00
44300.00 3807.60 6346.00
44400.00 3819.60 6366.00
44500.00 3831.60 6386.00
44600.00 3843.60 6406.00
44700.00 3855.60 6426.00
44800.00 3867.60 6446.00
44900.00 3879.60 6466.00
45000.00 3891.60 6486.00
45100.00 3903.60 6506.00
45200.00 3915.60 6526.00
45300.00 3927.60 6546.00
45400.00 3939.60 6566.00
45500.00 3951.60 6586.00
45600.00 3963.60 6606.00
45700.00 3975.60 6626.00
45800.00 3987.60 6646.00
45900.00 3999.60 6666.00
46000.00 4011.60 6686.00
46100.00 4023.60 6706.00
46200.00 4035.60 6726.00
46300.00 4047.60 6746.00
46400.00 4059.60 6766.00
46500.00 4071.60 6786.00
46600.00 4083.60 6806.00
46700.00 4095.60 6826.00
46800.00 4107.60 6846.00
46900.00 4119.60 6866.00
47000.00 4131.60 6886.00
47100.00 4143.60 6906.00
47200.00 4155.60 6926.00
47300.00 4167.60 6946.00
47400.00 4179.60 6966.00
47500.00 4191.60 6986.00
47600.00 4203.60 7006.00
47700.00 4215.60 7026.00
47800.00 4227.60 7046.00
47900.00 4239.60 7066.00
48000.00 4251.60 7086.00
48100.00 4263.60 7106.00
48200.00 4275.60 7126.00
48300.00 4287.60 7146.00
48400.00 4299.60 7166.00
48500.00 4311.60 7186.00
48600.00 4323.60 7206.00
48700.00 4335.60 7226.00
48800.00 4347.60 7246.00
48900.00 4359.60 7266.00
49000.00 4371.60 7286.00
49100.00 4383.60 7306.00
49200.00 4395.60 7326.00
49300.00 4407.60 7346.00
49400.00 4419.60 7366.00
49500.00 4431.60 7386.00
49600.00 4443.60 7406.00
49700.00 4455.60 7426.00
49800.00 4467.60 7446.00
49900.00 4479.60 7466.00
50000.00 4491.60 7486.00
50100.00 4503.60 7506.00
50200.00 4515.60 7526.00
50300.00 4524.60 7552.00
50400.00 4526.60 7592.00
50500.00 4528.60 7632.00
50600.00 4530.60 7672.00
50700.00 4532.60 7712.00
50800.00 4534.60 7752.00
50900.00 4536.60 7792.00
51000.00 4538.60 7832.00
51100.00 4540.60 7872.00
51200.00 4542.60 7912.00
51300.00 4544.60 7952.00
51400.00 4546.60 7992.00
51500.00 4548.60 8032.00
51600.00 4550.60 8072.00
51700.00 4552.60 8112.00
51800.00 4554.60 8152.00
51900.00 4556.60 8192.00
52000.00 4558.60 8232.00
52100.00 4560.60 8272.00
52200.00 4562.60 8312.00
52300.00 4564.60 8352.00
52400.00 4566.60 8392.00
52500.00 4568.60 8432.00
52600.00 4570.60 8472.00
52700.00 4572.60 8512.00
52800.00 4574.60 8552.00
52900.00 4576.60 8592.00
53000.00 4578.60 8632.00
53100.00 4580.60 8672.00
53200.00 4582.60 8712.00
53300.00 4584.60 8752.00
53400.00 4586.60 8792.00
53500.00 4588.60 8832.00
53600.00 4590.60 8872.00
53700.00 4592.60 8912.00
53800.00 4594.60 8952.00
53900.00 4596.60 8992.00
54000.00 4598.60 9032.00
54100.00 4600.60 9072.00
54200.00 4602.60 9112.00
54300.00 4604.60 9152.00
54400.00 4606.60 9192.00
54500.00 4608.60 9232.00
54600.00 4610.60 9272.00
54700.00 4612.60 9312.00
54800.00 4614.60 9352.00
54900.00 4616.60 9392.00
55000.00 4618.60 9432.00
55100.00 4620.60 9472.00
55200.00 4622.60 9512.00
55300.00 4624.60 9552.00
55400.00 4626.60 9592.00
55500.00 4628.60 9632.00
55600.00 4630.60 9672.00
55700.00 4632.60 9712.00
55800.00 4634.60 9752.00
55900.00 4636.60 9792.00
56000.00 4638.60 9832.00
56100.00 4640.60 9872.00
56200.00 4642.60 9912.00
56300.00 4644.60 9952.00
56400.00 4646.60 9992.00
56500.00 4648.60 10032.00
56600.00 4650.60 10072.00
56700.00 4652.60 10112.00
56800.00 4654.60 10152.00
56900.00 4656.60 10192.00
57000.00 4658.60 10232.00
57100.00 4660.60 10272.00
57200.00 4662.60 10312.00
57300.00 4664.60 10352.00
57400.00 4666.60 10392.00
57500.00 4668.60 10432.00
57600.00 4670.60 10472.00
57700.00 4672.60 10512.00
57800.00 4674.60 10552.00
57900.00 4676.60 10592.00
58000.00 4678.60 10632.00
58100.00 4680.60 10672.00
58200.00 4682.60 10712.00
58300.00 4684.60 10752.00
58400.00 4686.60 10792.00
58500.00 4688.60 10832.00
58600.00 4690.60 10872.00
58700.00 4692.60 10912.00
58800.00 4694.60 10952.00
58900.00 4696.60 10992.00
59000.00 4698.60 11032.00
59100.00 4700.60 11072.00
59200.00 4702.60 11112.00
59300.00 4704.60 11152.00
